var_id,level,ref_id
9094,0,1001
9095,0,1001
9096,0,1001
9097,0,1001
9098,0,1001
9099,0,1001
9100,0,1001
9101,0,1001
9102,0,1001
9103,0,1001
9104,0,1001
9105,0,1001
9106,0,1001
9107,0,1001
9108,0,1001
9109,0,1001
9110,0,1001
9111,0,1001
9112,0,1001
9113,0,1001
9114,0,1001
9115,0,1001
9116,0,1001
9117,0,1001
9118,0,1001
9119,0,1001
9120,0,1001
9121,0,1001
9122,0,1001
9123,0,1001
9124,0,1001
9125,0,1001
9126,0,1001
9127,0,1001
9128,0,1001
9129,0,1001
9130,0,1001
9131,0,1001
9132,0,1001
9133,0,1001
9134,0,1001
9135,0,1001
9136,0,1001
9137,0,1001
9138,0,1001
9139,0,1001
9140,0,1001
9141,0,1001
9142,0,1001
9143,0,1001
9144,0,1001
9145,0,1001
9146,0,1001
9147,0,1001
9148,0,1001
9149,0,1001
9150,0,1001
9151,0,1001
9152,0,1001
9153,0,1001
9154,0,1001
9155,0,1001
9156,0,1001
9157,0,1001
9158,0,1001
9159,0,1001
9160,0,1001
9161,0,1001
9162,0,1001
9163,0,1001
9164,0,1001
9165,0,1001
9166,0,1001
9167,0,1001
9168,0,1001
9169,0,1001
9170,0,1001
9171,0,1001
9172,0,1001
9173,0,1001
9174,0,1001
9175,0,1001
9176,0,1001
9177,0,1001
9178,0,1001
9179,0,1001
9180,0,1001
9181,0,1001
9182,0,1001
9183,0,1001
9184,0,1001
9185,0,1001
9186,0,1001
9187,0,1001
9188,0,1001
9189,0,1001
9190,0,1001
9191,0,1001
9192,0,1001
9193,0,1001
9194,0,1001
9195,0,1001
9196,0,1001
9197,0,1001
9198,0,1001
9199,0,1001
9200,0,1001
9201,0,1001
9202,0,1001
9203,0,1001
9204,0,1001
9205,0,1001
9206,0,1001
9207,0,1001
9208,0,1001
9209,0,1001
9210,0,1001
9211,0,1001
9212,0,1001
9213,0,1001
9214,0,1001
9215,0,1001
9216,0,1001
9217,0,1001
9218,0,1001
9219,0,1001
9220,0,1001
9221,0,1001
9222,0,1001
9223,0,1001
9224,0,1001
9225,0,1001
9226,0,1001
9227,0,1001
9228,0,1001
9229,0,1001
9230,0,1001
9231,0,1001
9232,0,1001
9233,0,1001
9234,0,1001
9235,0,1001
9236,0,1001
9237,0,1001
9238,0,1001
9239,0,1001
9240,0,1001
9241,0,1001
9242,0,1001
9243,0,1001
9244,0,1001
9245,0,1001
9246,0,1001
9247,0,1001
9248,0,1001
9249,0,1001
9250,0,1001
9251,0,1001
9252,0,1001
9253,0,1001
9254,0,1001
9255,0,1001
9256,0,1001
9257,0,1001
9258,0,1001
9259,0,1001
9260,0,1001
9261,0,1001
9262,0,1001
9263,0,1001
9264,0,1001
9265,0,1001
9266,0,1001
9267,0,1001
9268,0,1001
9269,0,1001
9270,0,1001
9271,0,1001
9272,0,1001
9273,0,1001
9274,0,1001
9275,0,1001
9276,0,1001
9277,0,1001
9278,0,1001
9279,0,1001
9280,0,1001
9281,0,1001
9282,0,1001
9283,0,1001
9284,0,1001
9285,0,1001
9286,0,1001
9287,0,1001
9288,0,1001
9289,0,1001
9290,0,1001
9291,0,1001
9292,0,1001
9293,0,1001
9294,0,1001
9295,0,1001
9296,0,1001
9297,0,1001
9298,0,1001
9299,0,1001
9300,0,1001
9301,0,1001
9302,0,1001
9303,0,1001
9304,0,1001
9305,0,1001
9306,0,1001
9307,0,1001
9308,0,1001
9309,0,1001
4002,0,1001
4003,0,1001
4004,0,1001
4005,0,1001
4006,0,1001
4007,0,1001
4008,0,1001
4009,0,1001
4010,0,1001
4011,0,1001
4012,0,1001
4013,0,1001
4014,0,1001
4015,0,1001
12002,0,1001
12003,0,1001
12004,0,1001
12005,0,1001
12006,0,1001
12007,0,1001
12008,0,1001
12009,0,1001
12010,0,1001
12011,0,1001
12012,0,1001
12013,0,1001
12014,0,1001
12015,0,1001
12016,0,1001
12017,0,1001
12018,0,1001
12019,0,1001
12020,0,1001
12021,0,1001
12022,0,1001
12023,0,1001
12024,0,1001
12025,0,1001
12026,0,1001
12027,0,1001
12028,0,1001
12029,0,1001
12030,0,1001
12031,0,1001
12032,0,1001
12033,0,1001
12034,0,1001
12035,0,1001
12036,0,1001
12037,0,1001
12038,0,1001
12039,0,1001
12040,0,1001
12041,0,1001
12042,0,1001
12043,0,1001
12044,0,1001
12045,0,1001
12046,0,1001
12047,0,1001
12048,0,1001
12049,0,1001
12050,0,1001
12051,0,1001
12052,0,1001
12053,0,1001
12054,0,1001
12055,0,1001
12056,0,1001
12057,0,1001
12058,0,1001
12059,0,1001
12060,0,1001
12061,0,1001
12062,0,1001
12063,0,1001
12064,0,1001
12065,0,1001
12066,0,1001
12067,0,1001
12068,0,1001
12069,0,1001
12070,0,1001
12071,0,1001
12072,0,1001
12073,0,1001
12074,0,1001
12075,0,1001
12076,0,1001
12077,0,1001
12078,0,1001
12079,0,1001
12080,0,1001
12081,0,1001
12082,0,1001
12083,0,1001
5002,0,1001
5003,0,1001
5004,0,1001
5005,0,1001
5006,0,1001
5007,0,1001
5008,0,1001
5009,0,1001
5010,0,1001
5011,0,1001
5012,0,1001
5013,0,1001
5014,0,1001
5015,0,1001
5016,0,1001
5017,0,1001
5018,0,1001
5019,0,1001
5020,0,1001
5021,0,1001
5022,0,1001
5023,0,1001
5024,0,1001
5025,0,1001
5026,0,1001
5027,0,1001
5028,0,1001
5029,0,1001
5030,0,1001
5031,0,1001
5032,0,1001
5033,0,1001
5034,0,1001
13002,0,1001
13003,0,1001
13004,0,1001
13005,0,1001
13006,0,1001
13007,0,1001
13008,0,1001
13009,0,1001
13010,0,1001
13011,0,1001
13012,0,1001
13013,0,1001
13014,0,1001
13015,0,1001
13016,0,1001
13017,0,1001
13018,0,1001
13019,0,1001
13020,0,1001
13021,0,1001
13022,0,1001
13023,0,1001
13024,0,1001
13025,0,1001
13026,0,1001
13027,0,1001
13028,0,1001
13029,0,1001
13030,0,1001
13031,0,1001
13032,0,1001
13033,0,1001
13034,0,1001
13035,0,1001
13036,0,1001
13037,0,1001
13038,0,1001
13039,0,1001
13040,0,1001
13041,0,1001
13042,0,1001
13043,0,1001
13044,0,1001
13045,0,1001
13046,0,1001
13047,0,1001
13048,0,1001
13049,0,1001
13050,0,1001
13051,0,1001
13052,0,1001
13053,0,1001
13054,0,1001
13055,0,1001
13056,0,1001
13057,0,1001
13058,0,1001
13059,0,1001
13060,0,1001
13061,0,1001
13062,0,1001
13063,0,1001
13064,0,1001
13065,0,1001
13066,0,1001
13067,0,1001
13068,0,1001
13069,0,1001
15002,0,1001
15003,0,1001
15004,0,1001
15005,0,1001
15006,0,1001
15007,0,1001
15008,0,1001
15009,0,1001
15010,0,1001
15011,0,1001
15012,0,1001
15013,0,1001
18002,0,1001
18003,0,1001
18004,0,1001
18005,0,1001
18006,0,1001
18007,0,1001
18008,0,1001
18009,0,1001
18010,0,1001
18011,0,1001
18012,0,1001
18013,0,1001
18014,0,1001
18015,0,1001
18016,0,1001
18017,0,1001
18018,0,1001
18019,0,1001
16002,0,1001
16003,0,1001
16004,0,1001
16005,0,1001
16006,0,1001
19002,0,1001
19003,0,1001
19004,0,1001
19005,0,1001
21002,0,1001
21003,0,1001
21004,0,1001
21005,0,1001
21006,0,1001
21007,0,1001
21008,0,1001
21009,0,1001
21010,0,1001
21011,0,1001
21012,0,1001
21013,0,1001
21014,0,1001
21015,0,1001
21016,0,1001
21017,0,1001
21018,0,1001
21019,0,1001
21020,0,1001
21021,0,1001
21022,0,1001
21023,0,1001
21024,0,1001
21025,0,1001
22002,0,1001
22003,0,1001
22004,0,1001
22005,0,1001
22006,0,1001
22007,0,1001
22008,0,1001
22009,0,1001
22010,0,1001
22011,0,1001
22012,0,1001
22013,0,1001
22014,0,1001
22015,0,1001
22016,0,1001
22017,0,1001
22018,0,1001
22019,0,1001
22020,0,1001
22021,0,1001
22022,0,1001
22023,0,1001
22024,0,1001
22025,0,1001
22026,0,1001
22027,0,1001
22028,0,1001
22029,0,1001
22030,0,1001
22031,0,1001
22032,0,1001
22033,0,1001
22034,0,1001
22035,0,1001
22036,0,1001
22037,0,1001
22038,0,1001
22039,0,1001
22040,0,1001
22041,0,1001
22042,0,1001
22043,0,1001
22044,0,1001
22045,0,1001
22046,0,1001
22047,0,1001
22048,0,1001
22049,0,1001
22050,0,1001
22051,0,1001
22052,0,1001
22053,0,1001
22054,0,1001
22055,0,1001
22056,0,1001
22057,0,1001
22058,0,1001
22059,0,1001
22060,0,1001
22061,0,1001
22062,0,1001
22063,0,1001
22064,0,1001
22065,0,1001
22066,0,1001
22067,0,1001
22068,0,1001
22069,0,1001
22070,0,1001
22071,0,1001
22072,0,1001
22073,0,1001
22074,0,1001
22075,0,1001
22076,0,1001
22077,0,1001
22078,0,1001
22079,0,1001
22080,0,1001
22081,0,1001
22082,0,1001
22083,0,1001
22084,0,1001
22085,0,1001
22086,0,1001
22087,0,1001
22088,0,1001
22089,0,1001
22090,0,1001
22091,0,1001
22092,0,1001
22093,0,1001
22094,0,1001
22095,0,1001
22096,0,1001
22097,0,1001
22098,0,1001
22099,0,1001
22100,0,1001
22101,0,1001
22102,0,1001
22103,0,1001
22104,0,1001
22105,0,1001
22106,0,1001
22107,0,1001
22108,0,1001
22109,0,1001
22110,0,1001
22111,0,1001
22112,0,1001
22113,0,1001
22114,0,1001
22115,0,1001
22116,0,1001
22117,0,1001
22118,0,1001
22119,0,1001
22120,0,1001
22121,0,1001
22122,0,1001
22123,0,1001
22124,0,1001
22125,0,1001
22126,0,1001
22127,0,1001
22128,0,1001
22129,0,1001
22130,0,1001
22131,0,1001
22132,0,1001
22133,0,1001
22134,0,1001
22135,0,1001
22136,0,1001
22137,0,1001
22138,0,1001
22139,0,1001
22140,0,1001
22141,0,1001
22142,0,1001
22143,0,1001
22144,0,1001
22145,0,1001
22146,0,1001
22147,0,1001
22148,0,1001
22149,0,1001
22150,0,1001
22151,0,1001
22152,0,1001
22153,0,1001
22154,0,1001
22155,0,1001
22156,0,1001
22157,0,1001
22158,0,1001
22159,0,1001
22160,0,1001
22161,0,1001
22162,0,1001
22163,0,1001
22164,0,1001
22165,0,1001
22166,0,1001
22167,0,1001
22168,0,1001
22169,0,1001
22170,0,1001
22171,0,1001
22172,0,1001
22173,0,1001
22174,0,1001
22175,0,1001
22176,0,1001
22177,0,1001
22178,0,1001
22179,0,1001
22180,0,1001
22181,0,1001
22182,0,1001
22183,0,1001
22184,0,1001
22185,0,1001
22186,0,1001
22187,0,1001
22188,0,1001
22189,0,1001
22190,0,1001
22191,0,1001
22192,0,1001
22193,0,1001
22194,0,1001
22195,0,1001
22196,0,1001
22197,0,1001
22198,0,1001
22199,0,1001
22200,0,1001
22201,0,1001
22202,0,1001
22203,0,1001
22204,0,1001
22205,0,1001
22206,0,1001
22207,0,1001
22208,0,1001
22209,0,1001
22210,0,1001
22211,0,1001
22212,0,1001
22213,0,1001
22214,0,1001
22215,0,1001
22216,0,1001
22217,0,1001
22218,0,1001
22219,0,1001
22220,0,1001
22221,0,1001
22222,0,1001
22223,0,1001
22224,0,1001
22225,0,1001
22226,0,1001
22227,0,1001
22228,0,1001
22229,0,1001
22230,0,1001
22231,0,1001
22232,0,1001
22233,0,1001
22234,0,1001
22235,0,1001
22236,0,1001
22237,0,1001
22238,0,1001
22239,0,1001
22240,0,1001
22241,0,1001
22242,0,1001
22243,0,1001
22244,0,1001
22245,0,1001
22246,0,1001
22247,0,1001
22248,0,1001
22249,0,1001
22250,0,1001
22251,0,1001
22252,0,1001
22253,0,1001
22254,0,1001
22255,0,1001
22256,0,1001
22257,0,1001
22258,0,1001
22259,0,1001
22260,0,1001
22261,0,1001
22262,0,1001
22263,0,1001
22264,0,1001
22265,0,1001
22266,0,1001
22267,0,1001
22268,0,1001
22269,0,1001
22270,0,1001
22271,0,1001
22272,0,1001
22273,0,1001
22274,0,1001
22275,0,1001
22276,0,1001
22277,0,1001
22278,0,1001
22279,0,1001
22280,0,1001
22281,0,1001
22282,0,1001
22283,0,1001
22284,0,1001
22285,0,1001
22286,0,1001
22287,0,1001
22288,0,1001
22289,0,1001
22290,0,1001
22291,0,1001
22292,0,1001
22293,0,1001
22294,0,1001
27002,0,1001
27003,0,1001
27004,0,1001
27005,0,1001
27006,0,1001
27007,0,1001
27008,0,1001
27009,0,1001
27010,0,1001
27011,0,1001
27012,0,1001
27013,0,1001
27014,0,1001
27015,0,1001
27016,0,1001
27017,0,1001
27018,0,1001
27019,0,1001
27020,0,1001
28002,0,1001
28003,0,1001
28004,0,1001
28005,0,1001
28006,0,1001
28007,0,1001
28008,0,1001
28009,0,1001
28010,0,1001
28011,0,1001
28012,0,1001
28013,0,1001
28014,0,1001
28015,0,1001
28016,0,1001
28017,0,1001
28018,0,1001
28019,0,1001
28020,0,1001
28021,0,1001
28022,0,1001
28023,0,1001
28024,0,1001
28025,0,1001
28026,0,1001
28027,0,1001
28028,0,1001
28029,0,1001
28030,0,1001
28031,0,1001
28032,0,1001
28033,0,1001
28034,0,1001
28035,0,1001
28036,0,1001
28037,0,1001
28038,0,1001
28039,0,1001
28040,0,1001
28041,0,1001
28042,0,1001
28043,0,1001
28044,0,1001
28045,0,1001
28046,0,1001
28047,0,1001
28048,0,1001
28049,0,1001
28050,0,1001
28051,0,1001
28052,0,1001
28053,0,1001
28054,0,1001
28055,0,1001
28056,0,1001
28057,0,1001
28058,0,1001
28059,0,1001
28060,0,1001
28061,0,1001
28062,0,1001
28063,0,1001
28064,0,1001
28065,0,1001
28066,0,1001
28067,0,1001
28068,0,1001
28069,0,1001
28070,0,1001
28071,0,1001
28072,0,1001
28073,0,1001
28074,0,1001
28075,0,1001
28076,0,1001
28077,0,1001
28078,0,1001
28079,0,1001
28080,0,1001
28081,0,1001
28082,0,1001
28083,0,1001
28084,0,1001
28085,0,1001
28086,0,1001
28087,0,1001
28088,0,1001
28089,0,1001
28090,0,1001
28091,0,1001
30002,0,1001
30003,0,1001
30004,0,1001
30005,0,1001
30006,0,1001
30007,0,1001
30008,0,1001
30009,0,1001
30010,0,1001
31002,0,1001
31003,0,1001
31004,0,1001
31005,0,1001
31006,0,1001
31007,0,1001
31008,0,1001
31009,0,1001
31010,0,1001
31011,0,1001
31012,0,1001
31013,0,1001
31014,0,1001
31015,0,1001
31016,0,1001
31017,0,1001
31018,0,1001
31019,0,1001
31020,0,1001
31021,0,1001
31022,0,1001
31023,0,1001
31024,0,1001
31025,0,1001
31026,0,1001
31027,0,1001
31028,0,1001
31029,0,1001
31030,0,1001
31031,0,1001
31032,0,1001
31033,0,1001
31034,0,1001
31035,0,1001
31036,0,1001
31037,0,1001
31038,0,1001
31039,0,1001
31040,0,1001
31041,0,1001
31042,0,1001
31043,0,1001
31044,0,1001
31045,0,1001
31046,0,1001
31047,0,1001
31048,0,1001
31049,0,1001
31050,0,1001
31051,0,1001
31052,0,1001
31053,0,1001
31054,0,1001
31055,0,1001
31056,0,1001
31057,0,1001
31058,0,1001
31059,0,1001
31060,0,1001
2002,0,2001
2003,0,2001
2004,0,2001
2005,0,2001
2006,0,2001
2007,0,2001
2008,0,2001
2009,0,2001
2010,0,2001
2011,0,2001
2012,0,2001
2013,0,2001
2014,0,2001
2015,0,2001
2016,0,2001
2017,0,2001
2018,0,2001
2004,1,2003
2005,1,2003
2006,1,2003
2007,1,2003
2008,1,2003
2009,1,2003
2005,2,2004
2006,2,2004
2008,2,2007
2009,2,2007
2011,1,2010
2012,1,2010
2014,1,2013
2015,1,2013
2017,1,2016
2018,1,2016
3002,0,3001
3003,0,3001
3004,0,3001
3005,0,3001
3006,0,3001
3007,0,3001
3008,0,3001
3009,0,3001
3010,0,3001
3011,0,3001
3012,0,3001
3013,0,3001
3014,0,3001
3015,0,3001
3016,0,3001
3017,0,3001
3018,0,3001
3019,0,3001
3020,0,3001
3021,0,3001
3022,0,3001
17002,0,3001
17003,0,3001
17004,0,3001
17005,0,3001
17006,0,3001
17007,0,3001
17008,0,3001
17009,0,3001
17010,0,3001
11002,0,3001
11003,0,3001
11004,0,3001
11005,0,3001
11006,0,3001
23002,0,3001
23003,0,3001
23004,0,3001
23005,0,3001
23006,0,3001
25002,0,3001
25003,0,3001
25004,0,3001
25005,0,3001
26002,0,3001
26003,0,3001
26004,0,3001
26005,0,3001
26006,0,3001
75002,0,3001
75003,0,3001
75004,0,3001
75005,0,3001
75006,0,3001
75007,0,3001
3003,1,3002
3004,1,3002
3006,1,3005
3007,1,3005
3008,1,3005
3009,1,3005
3010,1,3005
3011,1,3005
3012,1,3005
3013,1,3005
3014,1,3005
3015,1,3005
3016,1,3005
3017,1,3005
3018,1,3005
3008,2,3007
3009,2,3007
3010,2,3007
3012,2,3011
3013,2,3011
3014,2,3011
3016,2,3015
3017,2,3015
3021,1,3020
3022,1,3020
4003,1,4002
4004,1,4002
4005,1,4002
4006,1,4002
4007,1,4002
4008,1,4002
4009,1,4002
4005,2,4004
4006,2,4004
4007,2,4004
4008,2,4004
5003,1,5002
5004,1,5002
5005,1,5002
5006,1,5002
5007,1,5002
5008,1,5002
5009,1,5002
5010,1,5002
5011,1,5002
5012,1,5002
5013,1,5002
5014,1,5002
5015,1,5002
5016,1,5002
5017,1,5002
5018,1,5002
5006,2,5005
5007,2,5005
5008,2,5005
5009,2,5005
5010,2,5005
5011,2,5005
5012,2,5005
5013,2,5005
5014,2,5005
5015,2,5005
5016,2,5005
5017,2,5005
5018,2,5005
5007,3,5006
5008,3,5006
5009,3,5006
5010,3,5006
5011,3,5006
5012,3,5006
5013,3,5006
5014,3,5006
5015,3,5006
5017,3,5016
5018,3,5016
5020,1,5019
5021,1,5019
5022,1,5019
5024,1,5023
5025,1,5023
5026,1,5023
5027,1,5023
5028,1,5023
5030,1,5029
5031,1,5029
7003,1,7002
7004,1,7002
7005,1,7002
7006,1,7002
7007,1,7002
7009,1,7008
7010,1,7008
7011,1,7008
7012,1,7008
7013,1,7008
7015,1,7014
7016,1,7014
7017,1,7014
7018,1,7014
7019,1,7014
7020,1,7014
7022,1,7021
7023,1,7021
7024,1,7021
7025,1,7021
7027,1,7026
7028,1,7026
7029,1,7026
7030,1,7026
7031,1,7026
7033,1,7032
7034,1,7032
7035,1,7032
7036,1,7032
7037,1,7032
7038,1,7032
7039,1,7032
7040,1,7032
7041,1,7032
7042,1,7032
7044,1,7043
7045,1,7043
7046,1,7043
7047,1,7043
7048,1,7043
7049,1,7043
7050,1,7043
7051,1,7043
7052,1,7043
7053,1,7043
7054,1,7043
7055,1,7043
7056,1,7043
7057,1,7043
7058,1,7043
7060,1,7059
7061,1,7059
7062,1,7059
7063,1,7059
7064,1,7059
7065,1,7059
7066,1,7059
7067,1,7059
7068,1,7059
7069,1,7059
7070,1,7059
7071,1,7059
7072,1,7059
7073,1,7059
7074,1,7059
7076,1,7075
7077,1,7075
7078,1,7075
7079,1,7075
7080,1,7075
7081,1,7075
7082,1,7075
7083,1,7075
7084,1,7075
7085,1,7075
7087,1,7086
7088,1,7086
7089,1,7086
7090,1,7086
7091,1,7086
7092,1,7086
7093,1,7086
7094,1,7086
7095,1,7086
7096,1,7086
7098,1,7097
7099,1,7097
7100,1,7097
7101,1,7097
7102,1,7097
7103,1,7097
7104,1,7097
7105,1,7097
7106,1,7097
7107,1,7097
7108,1,7097
7109,1,7097
