LOC,LOCd,LOCo,x_lon,y_lat,OA
IPN0070884,Threehammer Common,threehammercommon,1.472675,52.723553,E00136108
IPN0070885,Three Hammers,threehammers,-4.504741,50.662864,E00095799
IPN0070886,Three Holes,threeholes,0.218271,52.579684,E00135792
IPN0070887,Three Horse Shoes,threehorseshoes,-2.805601,54.972826,E00097244
IPN0070888,Three Horse Shoes,threehorseshoes,-3.556612,50.755655,E00100736
IPN0070889,Three Horse Shoes,threehorseshoes,-0.032249,52.555791,E00091114
IPN0070890,Three Households,threehouseholds,-0.586335,51.626891,E00089607
IPN0070891,Three Houses Farm,threehousesfarm,-0.247389,51.866369,E00120007
IPN0120854,Threekingham,threekingham,-0.379827,52.911661,E00133156
IPN0070893,Three Lanes End,threelanesend,-2.114398,53.447201,E00030241
IPN0070894,Three Lanes End,threelanesend,-3.135108,53.384782,E00036827
IPN0070895,Three Leg Cross,threelegcross,0.406012,51.054486,E00107390
IPN0070897,Three Legged Cross,threeleggedcross,-1.877658,50.85132,E00103437
IPN0070898,Three Locks,threelocks,-0.70331,51.947178,E00089190
IPN0070899,Three May Poles,threemaypoles,-1.830977,52.391321,E00185047
IPN0070900,Three Mile Bridge,threemilebridge,-1.621465,55.020376,E00042387
IPN0070901,Three Mile Cross,threemilecross,-0.975025,51.406129,E00188364
IPN0070903,Threemilestone,threemilestone,-5.117772,50.263945,E00095015
IPN0070906,Three Mills,threemills,-2.506086,52.187623,E00187154
IPN0070909,Three Oaks,threeoaks,0.612685,50.90109,E00107232
IPN0070914,Threestone Burn,threestoneburn,-2.046637,55.477174,E00139306
IPN0070915,Three Tees,threetees,0.570673,51.247015,E00123608
IPN0070916,Three Wells,threewells,-2.460181,52.979386,E00093097
IPN0120868,Threlkeld,threlkeld,-3.055081,54.618136,E00097613
IPN0070918,Threshers Bush,threshersbush,0.169649,51.762285,E00110572
IPN0120871,Threshfield,threshfield,-2.016852,54.069436,E00140434
IPN0070921,Threxton Hill,thrextonhill,0.779144,52.563535,E00169903
IPN0070922,Thrigby,thrigby,1.635018,52.653921,E00135217
IPN0070923,Thrimby,thrimby,-2.683456,54.575787,E00097663
IPN0070926,Thringarth,thringarth,-2.105383,54.601963,E00105904
IPN0070927,Thringstone,thringstone,-1.373255,52.751634,E00170707
IPN0120877,Thrintoft,thrintoft,-1.50874,54.332069,E00140554
IPN0120879,Thriplow,thriplow,0.098761,52.098757,E00092305
IPN0070932,Throapham,throapham,-1.203229,53.37898,E00039460
IPN0070933,Throckenholt,throckenholt,0.00967,52.66595,E00133481
IPN0070934,Throcking,throcking,-0.060186,51.953533,E00190259
IPN0070936,Throckley,throckley,-1.758483,54.993317,E00042620
IPN0070937,Throckley Bank Top,throckleybanktop,-1.769413,54.995135,E00042622
IPN0120884,Throckmorton,throckmorton,-2.030058,52.145091,E00165310
IPN0070939,Throop,throop,-1.843583,50.760543,E00077607
IPN0070940,Throop,throop,-2.245132,50.737638,E00103877
IPN0070942,Throphill,throphill,-1.795222,55.175625,E00139692
IPN0120887,Thropton,thropton,-1.955455,55.314209,E00139266
IPN0070946,Throstle Bower,throstlebower,-1.952952,53.753753,E00055033
IPN0070947,Throston,throston,-1.189472,54.701659,E00060482
IPN0070948,Throston Grange Estate,throstongrangeestate,-1.242874,54.698104,E00174103
IPN0070949,Througham,througham,-2.120253,51.76967,E00113636
IPN0120890,Throwleigh,throwleigh,-3.887522,50.701247,E00102942
IPN0120892,Throwley,throwley,0.854251,51.265083,E00124694
IPN0070953,Throwley Forstal,throwleyforstal,0.847492,51.253142,E00124694
IPN0070954,Throwley Moor,throwleymoor,-1.854453,53.069181,E00151858
IPN0070955,Throxenby,throxenby,-0.442027,54.285124,E00141861
IPN0070956,Thrum Hall,thrumhall,-1.88782,53.7227,E00055445
IPN0070957,Thrumpton,thrumpton,-0.932787,53.312595,E00142706
IPN0070960,Thrunton,thrunton,-1.860726,55.391829,E00139290
IPN0070961,Thrupe,thrupe,-2.570451,51.209689,E00147995
IPN0070962,Thrup End,thrupend,-0.562197,52.046425,E00087951
IPN0070963,Thrupp,thrupp,-1.578031,51.683916,E00146374
IPN0120896,Thruscross,thruscross,-1.75815,54.023986,E00141045
IPN0120899,Thrushelton,thrushelton,-4.197371,50.667233,E00103057
IPN0070967,Thrushes Bush,thrushesbush,0.169554,51.762116,E00110572
IPN0070968,Thrushwood,thrushwood,-3.145671,54.612909,E00096441
IPN0120901,Thrussington,thrussington,-1.042519,52.737846,E00130742
IPN0070971,Thruxton,thruxton,-1.581958,51.208804,E00117871
IPN0070975,Thruxton Down,thruxtondown,-1.619262,51.19859,E00117662
IPN0070976,Thruxton Hill,thruxtonhill,-1.645079,51.191478,E00117872
IPN0070977,Thrybergh,thrybergh,-1.296833,53.45325,E00039139
IPN0070980,Thulston,thulston,-1.391432,52.88244,E00100369
IPN0070981,Thunder Bridge,thunderbridge,-1.717353,53.59882,E00056423
IPN0070983,Thunderley,thunderley,0.281564,52.005677,E00112293
IPN0070984,Thundersley,thundersley,0.574443,51.572813,E00109364
IPN0120910,Thundridge,thundridge,-0.031991,51.833584,E00119402
IPN0120917,Thurcroft,thurcroft,-1.257628,53.396553,E00039556
IPN0070992,Thurdon,thurdon,-4.437109,50.873149,E00095661
IPN0070994,Thurgarton,thurgarton,1.241832,52.866348,E00135914
IPN0120922,Thurgoland,thurgoland,-1.566802,53.507513,E00037620
IPN0120925,Thurlaston,thurlaston,-1.261643,52.586843,E00130136
IPN0120926,Thurlaston,thurlaston,-1.314511,52.335997,E00158779
IPN0071001,Thurlbear,thurlbear,-3.049078,50.98444,E00149118
IPN0071003,Thurlby,thurlby,0.235174,53.259741,E00132166
IPN0120933,Thurleigh,thurleigh,-0.458694,52.21474,E00088266
IPN0120937,Thurlestone,thurlestone,-3.86295,50.270375,E00102210
IPN0120941,Thurloxton,thurloxton,-3.035242,51.062431,E00148449
IPN0071012,Thurlston,thurlston,1.144331,52.090033,E00153084
IPN0071013,Thurlstone,thurlstone,-1.647745,53.525388,E00037646
IPN0120943,Thurlton,thurlton,1.556285,52.529076,E00137049
IPN0071019,Thurlwood,thurlwood,-2.295055,53.116997,E00093003
IPN0071020,Thurmaston,thurmaston,-1.082243,52.675122,E00130714
IPN0071023,Thurnby,thurnby,-1.04734,52.632143,E00130976
IPN0071026,Thurnby Lodge,thurnbylodge,-1.052548,52.640716,E00069480
IPN0071028,Thurne,thurne,1.554913,52.691243,E00135368
IPN0120957,Thurnham,thurnham,0.589729,51.291303,E00123598
IPN0120961,Thurning,thurning,1.084838,52.819408,E00169874
IPN0120960,Thurning,thurning,-0.403576,52.434222,E00137491
IPN0071036,Thurnscoe,thurnscoe,-1.314056,53.545062,E00037368
IPN0071038,Thurnscoe East,thurnscoeeast,-1.302467,53.54869,E00037386
IPN0071042,Thurrock Park,thurrockpark,0.342587,51.470059,E00080923
IPN0120972,Thursby,thursby,-3.050062,54.842106,E00096692
IPN0071045,Thursden,thursden,-2.142092,53.808514,E00126189
IPN0120979,Thursford,thursford,0.948575,52.864888,E00136223
IPN0071047,Thursford Green,thursfordgreen,0.933801,52.871216,E00136223
IPN0120981,Thursley,thursley,-0.711864,51.149584,E00157448
IPN0071054,Thurstaston,thurstaston,-3.1319,53.348855,E00036889
IPN0120986,Thurston,thurston,0.806011,52.252687,E00153348
IPN0071058,Thurston End,thurstonend,0.622528,52.132482,E00153432
IPN0071059,Thurstonfield,thurstonfield,-3.069274,54.900785,E00097051
IPN0071060,Thurstonland,thurstonland,-1.74842,53.591258,E00056425
IPN0071061,Thurston Park,thurstonpark,1.032756,51.356349,E00122174
IPN0071062,Thurston Planch,thurstonplanch,0.824294,52.242484,E00153349
IPN0071063,Thurston Planche,thurstonplanche,0.826641,52.242985,E00153349
IPN0071064,Thurstonville,thurstonville,-3.067468,54.252175,E00097804
IPN0120991,Thurton,thurton,1.433183,52.55664,E00136721
IPN0071067,Thurvaston,thurvaston,-1.642413,52.938207,E00100528
IPN0071068,Thuxton,thuxton,1.000849,52.625829,E00134587
IPN0071069,Thwaite,thwaite,-2.168552,54.37964,E00141438
IPN0071072,Thwaite Flat,thwaiteflat,-3.203534,54.159663,E00171122
IPN0071073,Thwaite Gate,thwaitegate,-1.515144,53.7766,E00057830
IPN0071074,Thwaite Green,thwaitegreen,-1.949166,54.498827,E00105847
IPN0071075,Thwaite Head,thwaitehead,-3.006626,54.306445,E00097835
IPN0071076,Thwaite Moss,thwaitemoss,-3.014441,54.299873,E00097835
IPN0071077,Thwaites,thwaites,-1.885913,53.867228,E00053992
IPN0071078,Thwaites Brow,thwaitesbrow,-1.883947,53.863271,E00053997
IPN0071079,Thwaites Fell,thwaitesfell,-3.28075,54.299262,E00097508
IPN0071080,Thwaite St Mary,thwaitestmary,1.438671,52.498341,E00136788
IPN0071081,Thwaiteville,thwaiteville,-3.594792,54.543596,E00097502
IPN0120996,Thwing,thwing,-0.396008,54.11557,E00065542
IPN0121000,Tibberton,tibberton,-2.349468,51.896203,E00113221
IPN0121001,Tibberton,tibberton,-2.469477,52.777326,E00071371
IPN0121002,Tibberton,tibberton,-2.139496,52.218627,E00164979
IPN0071093,Tibbington,tibbington,-2.061157,52.539764,E00050762
IPN0121011,Tibenham,tibenham,1.144455,52.463733,E00136713
IPN0121014,Tibshelf,tibshelf,-1.343141,53.143202,E00098734
IPN0071098,Tibshelf Wharf,tibshelfwharf,-1.319677,53.146432,E00142571
IPN0121019,Tibthorpe,tibthorpe,-0.537464,53.986524,E00065499
IPN0121021,Ticehurst,ticehurst,0.408203,51.046652,E00107391
IPN0071103,Tichborne,tichborne,-1.187118,51.068856,E00118005
IPN0071106,Tichborne Down,tichbornedown,-1.164794,51.082475,E00118277
IPN0121027,Tickencote,tickencote,-0.536099,52.675847,E00069634
IPN0121029,Tickenham,tickenham,-2.798867,51.442957,E00074604
IPN0071110,Tickenhurst,tickenhurst,1.276802,51.24334,E00122893
IPN0071111,Ticketwood,ticketwood,-3.776784,50.278254,E00102270
IPN0071112,Tickford End,tickfordend,-0.714506,52.08469,E00084732
IPN0071113,Tickham,tickham,0.81101,51.312937,E00189633
IPN0121032,Tickhill,tickhill,-1.109225,53.433067,E00038588
IPN0071118,Tickleback Row,ticklebackrow,-0.754815,51.446979,E00188396
IPN0071119,Ticklerton,ticklerton,-2.761185,52.5118,E00147634
IPN0071120,Tickmorend,tickmorend,-2.236476,51.685695,E00113794
IPN0121037,Ticknall,ticknall,-1.481495,52.810797,E00100424
IPN0071123,Ticknall Hill,ticknallhill,-1.425339,53.015385,E00098350
IPN0071124,Tickshill,tickshill,-2.314838,51.700706,E00113713
IPN0121040,Tickton,tickton,-0.382465,53.862583,E00065200
IPN0071129,Tidbury Green,tidburygreen,-1.860409,52.377874,E00185047
IPN0071131,Tidcombe,tidcombe,-3.457579,50.899208,E00101520
IPN0071133,Tiddesley Wood,tiddesleywood,-2.1051,52.108195,E00181400
IPN0071135,Tiddington,tiddington,-1.672227,52.198772,E00159195
IPN0071138,Tidebrook,tidebrook,0.299783,51.044664,E00107837
IPN0071139,Tideford,tideford,-4.326466,50.413994,E00094837
IPN0071140,Tideford Cross,tidefordcross,-4.336463,50.425487,E00094836
IPN0121050,Tidenham,tidenham,-2.645177,51.662914,E00113239
IPN0071143,Tidenham Chase,tidenhamchase,-2.646554,51.683461,E00113237
IPN0121053,Tideswell,tideswell,-1.773884,53.277926,E00099323
IPN0071147,Tidling Corner,tidlingcorner,-1.998524,51.627219,E00162645
IPN0121057,Tidmarsh,tidmarsh,-1.091209,51.467702,E00082428
IPN0121059,Tidmington,tidmington,-1.627536,52.04185,E00159014
IPN0071150,Tidnock,tidnock,-2.203622,53.213372,E00093817
IPN0071151,Tidnor,tidnor,-2.650436,52.055379,E00070793
IPN0071152,Tidpit,tidpit,-1.889595,50.969854,E00116927
IPN0071154,Tidworth,tidworth,-1.663211,51.236492,E00162611
IPN0071157,Tidworth Camp,tidworthcamp,-1.668895,51.230879,E00184149
IPN0071159,Tiers Cross,tierscross,-5.033031,51.756126,W00003078
IPN0121066,Tiffield,tiffield,-0.980724,52.159778,E00138761
IPN0071163,Tigers Island,tigersisland,-1.758656,52.449183,E00185083
IPN0071168,Tigley,tigley,-3.750147,50.432009,E00102041
IPN0071169,Tilberthwaite,tilberthwaite,-3.097707,54.408112,E00097798
IPN0121069,Tilbrook,tilbrook,-0.417807,52.308294,E00091588
IPN0121070,Tilbrook,tilbrook,-0.695638,52.005466,E00084863
IPN0071173,Tilbury,tilbury,0.359011,51.467715,E00182435
IPN0071174,Tilbury Docks,tilburydocks,0.343378,51.457686,E00080923
IPN0071175,Tilbury Green,tilburygreen,0.545019,52.039126,E00108786
IPN0071176,Tilbury Hill,tilburyhill,0.568573,52.027733,E00108743
IPN0121074,Tilbury Juxta Clare,tilburyjuxtaclare,0.567183,52.029688,E00108743
IPN0071180,Tile Cross,tilecross,-1.76381,52.478699,E00047168
IPN0071181,Tiledhouse,tiledhouse,-2.137691,52.496098,E00049336
IPN0071182,Tilegate Green,tilegategreen,0.19088,51.756595,E00110722
IPN0071183,Tile Hill,tilehill,-1.586809,52.40043,E00048981
IPN0071184,Tilehouse Green,tilehousegreen,-1.755259,52.398381,E00051335
IPN0071186,Tile Hurst,tilehurst,0.234637,50.867166,E00107605
IPN0071185,Tilehurst,tilehurst,-1.040606,51.460097,E00083018
IPN0071189,Tilekiln Green,tilekilngreen,0.212084,51.867168,E00112078
IPN0071190,Tiley,tiley,-2.463455,50.860896,E00104167
IPN0121080,Tilford,tilford,-0.747562,51.185618,E00157588
IPN0071192,Tilford Common,tilfordcommon,-0.74907,51.177496,E00157588
IPN0071193,Tilford Reeds,tilfordreeds,-0.765392,51.1824,E00157587
IPN0071194,Tilgate,tilgate,-0.183957,51.100489,E00161186
IPN0071196,Tilham Street,tilhamstreet,-2.633309,51.116565,E00147788
IPN0071197,Tilkey,tilkey,0.683834,51.878122,E00108588
IPN0071199,Tillers Green,tillersgreen,-2.448548,51.993384,E00113017
IPN0071200,Tilleslow,tilleslow,-4.288079,50.715081,E00102785
IPN0071201,Tilley,tilley,-2.733147,52.845058,E00147118
IPN0071202,Tilley Green,tilleygreen,-2.725217,52.841421,E00147118
IPN0121090,Tillingham,tillingham,0.882468,51.696843,E00111276
IPN0071209,Tillington,tillington,-2.129812,52.821091,E00151428
IPN0071211,Tillington Common,tillingtoncommon,-2.797248,52.109592,E00070700
IPN0071213,Tilly Down,tillydown,-1.561601,51.242,E00117857
IPN0121096,Tilmanstone,tilmanstone,1.294343,51.214062,E00122866
IPN0071222,Tilmore Gardens,tilmoregardens,-0.940812,51.012766,E00114994
IPN0071223,Tiln,tiln,-0.944622,53.350006,E00142693
IPN0121098,Tilney All Saints,tilneyallsaints,0.320916,52.737591,E00135773
IPN0071225,Tilney cum Islington,tilneycumislington,0.32717,52.695926,E00135691
IPN0071226,Tilney Fen End,tilneyfenend,0.282403,52.677555,E00135691
IPN0071227,Tilney High End,tilneyhighend,0.307224,52.727428,E00135773
IPN0071230,Tilsdown,tilsdown,-2.368172,51.693178,E00113667
IPN0121102,Tilshead,tilshead,-1.95083,51.230105,E00163363
IPN0071233,Tilsmore,tilsmore,0.247241,50.970138,E00107653
IPN0071234,Tilsop,tilsop,-2.572119,52.351849,E00147694
IPN0071236,Tilstock,tilstock,-2.679916,52.935182,E00147143
IPN0071237,Tilstock Park,tilstockpark,-2.716994,52.928042,E00147143
IPN0121106,Tilston,tilston,-2.806136,53.056184,E00092695
IPN0071240,Tilstone Bank,tilstonebank,-2.651012,53.130595,E00092686
IPN0071241,Tilston Green,tilstongreen,-2.810309,53.057522,E00092695
IPN0121109,Tilsworth,tilsworth,-0.578754,51.909585,E00088914
IPN0071244,Tiltham's Green,tilthamsgreen,-0.585475,51.201325,E00155460
IPN0071245,Tilton,tilton,0.121827,50.840455,E00170893
IPN0071249,Tilts,tilts,-1.138338,53.577184,E00037978
IPN0071250,Tilts Hill,tiltshill,-1.146808,53.576615,E00038025
IPN0071251,Tiltups End,tiltupsend,-2.227734,51.673214,E00113794
IPN0121115,Tilty,tilty,0.32513,51.913126,E00112270
IPN0071253,Timbercliffe,timbercliffe,-2.081758,53.659914,E00027950
IPN0071254,Timberden Bottom,timberdenbottom,0.168342,51.339466,E00124129
IPN0071255,Timberdine Farm,timberdinefarm,-2.212699,52.166489,E00164873
IPN0071256,Timber Hall,timberhall,0.004424,51.83582,E00119402
IPN0071257,Timberhonger,timberhonger,-2.114113,52.326882,E00164117
IPN0071258,Timberhonger Lane,timberhongerlane,-2.105482,52.331789,E00164117
IPN0121117,Timberland,timberland,-0.327691,53.111244,E00133090
IPN0071261,Timberland Dales,timberlanddales,-0.229503,53.127481,E00133089
IPN0071262,Timbersbrook,timbersbrook,-2.15985,53.160763,E00092865
IPN0121120,Timberscombe,timberscombe,-3.495672,51.169236,E00149413
IPN0071264,Timble,timble,-1.728691,53.972099,E00141239
IPN0071265,Timbrelham,timbrelham,-4.30812,50.598119,E00095785
IPN0071266,Timperley,timperley,-2.32163,53.394059,E00031458
IPN0071269,Timsbury,timsbury,-1.509447,51.026878,E00117808
IPN0121126,Timworth,timworth,0.72295,52.290129,E00153621
IPN0121129,Tincleton,tincleton,-2.327097,50.727104,E00104163
IPN0071276,Tindale,tindale,-2.599195,54.928546,E00097174
IPN0071277,Tindale Bank Road,tindalebankroad,-0.892708,53.469092,E00066867
IPN0071278,Tindale Crescent,tindalecrescent,-1.696268,54.64171,E00106062
IPN0071279,Tindon End,tindonend,0.358494,51.986175,E00112280
IPN0071280,Tinedale,tinedale,-2.272008,53.841537,E00127929
IPN0121131,Tingewick,tingewick,-1.045599,51.990291,E00089405
IPN0071284,Tingle Bridge,tinglebridge,-1.405889,53.507352,E00037781
IPN0071285,Tingley,tingley,-1.574032,53.730534,E00058173
IPN0071286,Tingley Common,tingleycommon,-1.584606,53.734257,E00058202
IPN0121135,Tingrith,tingrith,-0.533821,51.979933,E00088117
IPN0071290,Tinhay,tinhay,-4.267948,50.64433,E00103054
IPN0071291,Tinhead Hill,tinheadhill,-2.088982,51.268415,E00163504
IPN0071292,Tinkers Bridge,tinkersbridge,-0.726663,52.023141,E00175390
IPN0071293,Tinkers Cross,tinkerscross,-1.797041,50.93956,E00116981
IPN0071294,Tinker's End,tinkersend,-0.888022,51.938368,E00089504
IPN0071295,Tinkers Green,tinkersgreen,0.42888,52.000302,E00108774
IPN0071296,Tinkersley,tinkersley,-1.606418,53.182333,E00099317
IPN0071297,Tin Mill,tinmill,-1.559908,53.485996,E00037599
IPN0071298,Tinneyhall,tinneyhall,-4.441663,50.598094,E00095779
IPN0071299,Tinshill,tinshill,-1.618409,53.851575,E00057383
IPN0071300,Tinshill Moor,tinshillmoor,-1.614777,53.858017,E00057338
IPN0071301,Tinsley,tinsley,-1.401964,53.411242,E00040038
IPN0071302,Tinsley Green,tinsleygreen,-0.151592,51.14198,E00188701
IPN0121139,Tinsley Green,tinsleygreen,-0.145418,51.144428,E00161082
IPN0121140,Tintagel,tintagel,-4.749826,50.662724,E00095656
IPN0121145,Tintern,tintern,-2.682455,51.705575,W00008243
IPN0071307,Tintern Parva,tinternparva,-2.681522,51.69836,W00008243
IPN0121146,Tintinhull,tintinhull,-2.713467,50.974922,E00148819
IPN0121149,Tintwistle,tintwistle,-1.971795,53.471531,E00099995
IPN0121157,Tinwell,tinwell,-0.516194,52.646901,E00069576
IPN0071319,Tiphill Head,tiphillhead,-3.270129,50.752113,E00100938
IPN0071320,Tipner,tipner,-1.089884,50.825174,E00086376
IPN0071322,Tipping Brow,tippingbrow,-2.309155,53.312024,E00094127
IPN0071323,Tippity Green,tippitygreen,-2.05225,52.489244,E00050775
IPN0071325,Tipps End,tippsend,0.222408,52.530152,E00091155
IPN0071326,Tipps End,tippsend,0.222472,52.53141,E00135793
IPN0071329,Tiptoe,tiptoe,-1.63389,50.778329,E00116817
IPN0071330,Tiptoe,tiptoe,-2.145124,55.671273,E00139349
IPN0071332,Tipton,tipton,-2.051565,52.533116,E00050488
IPN0071333,Tipton Green,tiptongreen,-2.07293,52.526542,E00177388
IPN0071336,Tipton St. John,tiptonstjohn,-3.288373,50.719537,E00100931
IPN0071337,Tipton Vale,tiptonvale,-3.293367,50.72083,E00100932
IPN0121168,Tiptree,tiptree,0.744704,51.81681,E00110359
IPN0071341,Tiptree Heath,tiptreeheath,0.739447,51.815323,E00110336
IPN0071342,Tirabad,tirabad,-3.638535,52.059324,W00002505
IPN0071343,Tircanol,tircanol,-3.91747,51.669561,W00004364
IPN0071345,Tircoed,tircoed,-4.004575,51.677099,W00010393
IPN0071346,Tirdeunaw,tirdeunaw,-3.945988,51.660099,W00004393
IPN0071348,Tirley,tirley,-2.682304,53.190648,E00168849
IPN0071350,Tirley Knowle,tirleyknowle,-2.251372,51.966503,E00114125
IPN0071351,Tir-Nest,tirnest,-3.916743,51.642056,W00003973
IPN0071352,Tirpenry,tirpenry,-3.920972,51.666896,W00004368
IPN0071353,Tir-Phil,tirphil,-3.248988,51.719486,W00009933
IPN0071354,Tirphill,tirphill,-3.245067,51.719564,W00007254
IPN0071355,Tirril,tirril,-2.770377,54.632864,E00097608
IPN0071357,Tir Syr Walter,tirsyrwalter,-3.894755,51.804367,W00010655
IPN0071358,Tir-y-berth,tiryberth,-3.235578,51.662979,W00007402
IPN0071359,Tirycoed,tirycoed,-3.003668,52.767294,E00147235
IPN0071360,Tir-y-Dail,tirydail,-3.997669,51.799426,W00003843
IPN0071361,Tir-y-Fron,tiryfron,-3.06547,53.124461,W00001652
IPN0071363,TiryMynach,tirymynach,-3.57981,52.599366,W00002409
IPN0071364,TiryMynach,tirymynach,-3.090832,52.708448,W00002438
IPN0121178,Tisbury,tisbury,-2.080982,51.063156,E00163378
IPN0071369,Tisman's Common,tismanscommon,-0.473689,51.085386,E00161529
IPN0071370,Tissington,tissington,-1.73871,53.067141,E00099212
IPN0071372,Titchberry,titchberry,-4.506794,51.016336,E00102794
IPN0071373,Titchfield,titchfield,-1.242871,50.84695,E00115788
IPN0071375,Titchfield Common,titchfieldcommon,-1.256995,50.851987,E00115804
IPN0071377,Titchfield Park,titchfieldpark,-1.245402,50.866121,E00115782
IPN0121188,Titchmarsh,titchmarsh,-0.491717,52.402885,E00137492
IPN0121191,Titchwell,titchwell,0.622114,52.960538,E00169868
IPN0071381,Titcomb,titcomb,-1.456753,51.386332,E00082341
IPN0071382,Titford,titford,-2.022057,52.484759,E00050610
IPN0121193,Tithby,tithby,-0.962156,52.925079,E00144813
